N,P,K,temperature,humidity,ph,rainfall,label
73.91236831608772,55.34048457677191,46.31463927991582,22.13622616135537,92.57259972710315,6.59,232.67614677267403,rice
105.36174043441963,41.24718577151177,17.966864019241775,24.86630122958847,74.12796741090114,6.01,116.62682497962673,wheat
70.32907253039932,41.086676101669,44.15529225408268,29.835681338452495,75.14970460471183,7.06,152.11498233494163,jute
125.26835878554338,33.83811174520841,39.79126496222536,22.692958086837553,66.72885388837128,6.41,147.07009994910615,coffee
145.86340332888403,52.197716120784165,20.435784797944898,29.14718833502036,67.33383553602525,7.05,94.8916392752585,cotton
98.41595755389628,50.98769451118879,19.479293949144804,29.646894684451652,86.41471681631461,6.73,138.25137176103829,sugarcane
124.51290265089011,42.382197539290885,29.629929806807247,16.87411944097582,71.4544263289291,7.23,87.85556284898811,wheat
28.115546035683604,27.83239997428818,30.237155567989994,27.303974148115262,55.840564672541845,6.64,92.5963167022359,mango
148.95757775503077,60.21516694810014,32.397082815292194,25.24329377351518,76.9120937380151,7.19,90.15750600614734,cotton
74.88536376933793,40.374962509428414,21.54420051164129,34.96012783382248,73.59999233221373,6.51,139.38924085013576,sugarcane
26.53534858173972,14.677560251985355,36.54778346295579,29.696092474388426,94.63986656361666,5.74,157.90402731508524,coconut
117.13532605999904,52.764800033442256,21.91869985093926,18.710387629846025,74.69123909340145,6.06,110.6922047285714,wheat
102.82252897443698,16.87040247195819,33.542248928386684,23.030035498944443,73.69059146301667,6.48,131.72591743568677,coffee
31.041251186216062,143.668526896237,205.19994316661936,25.234924029528663,79.53853255685053,6.09,79.47881167146514,grapes
24.081106452190983,144.03629700730886,205.43336212621492,33.79295943369249,80.3320066436904,5.6,71.77377948672031,grapes
91.55251791247208,18.882575408919443,35.732150185275486,29.47857632355041,70.87391937630292,6.84,130.3208193759675,coffee
30.52782737305452,26.918536242334675,41.10914251231418,34.57509822818506,47.94947498592564,7.17,82.33718825080865,mango
107.9286181397789,88.71316571952559,47.835259241197456,28.286044035078305,85.8048437471784,6.29,113.72934457101421,banana
26.329332119592685,17.98769093542456,36.72915121418497,35.31127216717746,45.387061478437886,6.05,40.14727518663065,mango
94.24364509809614,49.218698947788596,31.060517956653268,20.391612766752544,57.78269247890009,6.92,100.13054719562355,wheat
25.257652050191474,29.260629127502078,31.837571645742678,28.21587349533527,58.90143337978654,6.15,66.54947882008224,mango
16.861453141645235,12.199075476984676,29.942329296955815,27.077797660616582,93.07471222366823,6.24,184.1950890716451,coconut
77.2938490561339,35.77872731983478,31.48941123187623,18.40411684649357,76.9796443150312,5.87,87.8668584786504,maize
111.31171607105318,54.66693495377354,23.035576013086484,24.938483888996984,72.00786905372317,6.94,89.8564152827598,wheat
20.216096734438885,11.998586951372154,31.60806826245751,29.13179605087502,93.61711244097958,6.02,198.77131499329522,coconut
84.20520746137166,44.40223219859635,34.353324098444446,27.520698868501714,79.08334940335527,6.27,148.74541650449416,sugarcane
108.71748094490277,92.28464504754598,45.7628095325061,26.547862840223104,79.11392775238349,6.32,98.67091343441702,banana
93.16022918648932,81.74362812383413,48.93169458025195,27.401308040551072,81.16050600879815,6.58,120.6921716540875,banana
20.171684431055475,29.4840982561674,47.70087190839304,29.356871143307096,67.70646386692665,6.12,98.58479334304337,mango
90.28096951277212,56.988795914317095,19.47606211785733,30.937057829514345,85.4406357194471,7.16,91.93712725756427,sugarcane
94.33291755515432,56.12160213526271,42.19351122446135,29.185109091146145,77.8208549381055,6.09,220.15652656029422,jute
82.93751552493144,53.95511636509398,43.96891043956639,22.345686173584518,81.57329090739832,6.35,240.18996235501442,rice
68.18720436229135,49.77825758146291,29.653397443833697,21.978776388806324,76.37575504049838,5.81,63.557914258671644,maize
15.404350402955949,28.415200434230677,36.73205695300604,30.467600719200686,66.56010880732723,7.21,41.33810229391862,mango
99.29260612165842,56.85480291537502,35.6937453963259,31.591555446001344,77.96109681357875,6.53,136.21318672731158,sugarcane
25.920491866415006,136.41084439273342,191.06680326010368,25.978994940776836,77.70733732421732,6.5,66.1671014126462,grapes
33.94175093951111,27.05817622849371,39.47681319214986,29.319011217689148,46.167445447127825,7.39,58.82411553067924,mango
76.72972145162475,62.9818545006204,52.32127779000817,20.361749360849515,75.52733948994504,5.75,244.8442664625466,rice
85.04218835923206,36.88196791629184,37.24794054352026,23.44378088398842,76.43698041231173,6.2,176.0048040252434,jute
20.054853374969063,129.34216935134634,192.42162596482925,32.969886708348376,79.93444279282738,6.07,71.3886536618971,grapes
88.38685374018098,59.592789580228796,36.00350700639948,23.870251038088103,88.0114185365689,6.42,168.4301396950099,jute
99.23784041686524,60.40569629657001,39.74176653315011,28.888514964741162,70.9483127228017,7.1,122.30665033579658,sugarcane
19.324657887819825,122.08439954650596,201.40772199152454,31.347165182606187,76.10579187068659,6.34,71.11017956790967,grapes
93.53967335372099,55.12725796239157,45.57459512604419,29.192526097593138,68.60634915284244,5.8,90.83918039262706,maize
23.423827596507817,145.18700119426265,201.8050673051939,22.87815069653535,80.81106244697897,6.01,67.97282670392768,grapes
16.046975336192048,33.9731231541313,41.03725922660719,35.76918931870847,61.90140012533133,6.21,70.76128433972869,mango
81.14626415957102,43.3610631779526,45.38625385284607,24.778003151106304,90.12935993400941,6.28,158.49662898894664,jute
23.66152205173585,141.08896990633932,193.65326097714026,29.148031024783066,82.26106068369418,5.81,76.57794223951755,grapes
73.92207821909282,57.38889352184712,54.33244441792215,26.990951925524396,78.02492614102245,6.79,218.7769206365735,jute
87.83896824374793,47.268588332428095,38.46588640141692,21.25149634136869,80.00485796329191,6.1,237.167673816005,rice
94.43024629389924,55.080553391449094,25.16278491541825,34.83597299738774,83.34702326100792,5.59,102.86353340236062,sugarcane
112.5486733575477,56.36295608220716,16.24546211763771,20.125026487703316,70.16009043082099,6.69,53.63696042879879,wheat
25.35828960599467,9.139619813581522,34.568932346546845,26.399937747270485,90.23041096455466,5.91,160.34801719626608,coconut
68.49789108781891,51.58808984783631,35.279937222063644,22.828875111591742,77.11467220574035,6.84,105.45876320267928,maize
69.55380641614428,58.73202929389959,41.10199373639053,24.51973360430332,81.51681979137483,6.46,153.5159250271194,jute
70.7413502427043,42.18654162243125,41.418901586863925,29.622447980398707,70.09093001398438,5.62,63.77918069270335,maize
83.84327820953224,45.84609807138111,29.11013822697197,19.39899689466836,68.66739205180326,6.85,77.19788432788428,maize
86.96521182144252,41.49762448107082,33.629805212355265,29.00983011758388,62.26261264178551,6.2,104.50705686980073,maize
22.184622812434462,127.31811094599429,197.6153506147631,23.95786954465014,94.77707082373048,5.91,128.5726208426037,apple
81.94935157466344,55.7568559307808,48.03922519005201,21.79415447568448,89.24358442695072,5.47,206.03197585274143,rice
32.80230272619619,32.180926594133126,26.918184298205148,28.06388405414077,57.37928980616665,6.72,56.49450024893444,mango
62.51629904072096,39.68366978316972,35.64941543383497,29.690176060130113,88.08325759984908,6.2,233.6078900795281,jute
101.6924909367662,62.86541136287978,22.590342089485482,31.652728362369107,71.57397153415019,6.71,91.4752204667242,sugarcane
20.54751626666603,131.89731277073727,202.06140332501553,21.942136106139284,94.10337691700535,5.95,118.10933573517963,apple
102.14166954078689,49.54950113657365,39.04992275299931,28.299748952902764,89.243718189836,7.3,98.92682647174594,sugarcane
119.95996069619828,20.446307943621655,27.350036804247466,24.015985773152572,73.01891127636834,6.58,153.3480208744783,coffee
129.4017983077796,53.62004863588345,28.765484715604742,16.405529675783608,62.139742491484945,6.04,85.3818582537315,wheat
86.64802147234982,80.48422358597877,56.12709712869258,30.296934370780285,85.00358080026315,5.85,125.28517475128186,banana
111.0330239912292,46.039363234673,22.902754865286372,15.394595328908993,61.88865093717067,6.81,65.94248152722467,wheat
69.69882014538919,43.07729692848143,42.54568326209245,20.16056958222181,81.44158331166356,5.42,206.19978817423316,rice
20.852254548469308,129.6699993540142,198.75995495791108,24.611932595502893,84.84937868970863,6.31,63.29309376512059,grapes
30.272638310942682,140.6395206457101,196.45628995427685,28.18232222085443,76.47273808498326,5.95,77.62394679111281,grapes
75.05037317321688,58.082150525348396,45.896493513468634,25.427682192863905,87.55996802701497,6.99,248.91253191087333,jute
16.255861996633648,15.731386728852776,28.999369065686196,29.405946184471546,92.43363614508003,6.15,164.12515950341958,coconut
128.4244388797192,63.961425749637236,20.856440734019294,24.799703293588507,65.04703974090805,6.87,102.36512256006725,wheat
98.48233995765406,47.72397601055119,44.056496105686534,25.508248843356732,93.97179682976025,6.21,207.9829576047725,jute
146.6277439209656,43.55931297224741,33.87374019102499,28.838664518353433,73.28930381716827,6.07,83.77980959110042,cotton
146.71520570837453,67.49261633596198,28.802044066652467,28.298206544347078,70.08026582959558,7.5,86.56470091754659,cotton
78.55941669761523,38.332106452054326,53.55491466150815,30.80931888127315,87.69051464351338,6.16,227.5877254469693,jute
94.06325600068949,56.59474057412508,43.135474971440104,29.861250923364555,73.5969038847445,6.01,151.99729325780282,jute
77.99774697075438,52.32272277561919,49.66320756273599,31.958793616329103,77.18777998459397,6.81,203.3323547859605,jute
92.66639319293225,34.97121613171257,25.496344228902984,28.681952481270926,59.13417103876632,6.84,155.4620491211145,coffee
93.21176701872537,87.86067167530936,58.083067934983426,25.33308234782279,80.78205652049603,5.74,131.72125504391218,banana
125.75450342035217,55.9908660173842,18.159096456706962,21.958991181688024,69.83153376095636,6.48,110.0025479899127,wheat
32.21710056086897,142.59640316216633,201.0680005366683,25.434394974747292,78.65051277541805,6.38,60.78487152081093,grapes
15.917040367494032,120.18131070037862,209.82101912941724,23.29417350179419,91.82703065450778,5.97,107.9965036136286,apple
125.90382760995753,48.401119886514685,32.16683353598242,17.92218230461898,72.76925404109788,7.13,106.34347437890071,wheat
24.707447424091008,22.078116525137176,47.286376613909304,28.658779246625354,48.737715988017406,6.65,79.44965379909652,mango
70.40946391940918,38.987306563533956,29.01156535678066,18.845903347717737,59.64116762253108,6.5,104.08453059217541,maize
85.54103790656342,46.92783193888383,40.4843040469734,27.871821183678627,83.18668012630086,6.79,198.3963684712869,rice
133.95333022478187,67.95221209949524,34.94814009599838,29.201574609309404,67.18053023012877,7.76,62.46104572703808,cotton
119.79002926519689,18.36473158216984,28.798694873220402,25.685697370786205,57.156996552798525,6.25,164.52376445533315,coffee
23.527797895388503,143.48702219287188,201.42845756708545,21.791838161661993,92.20268324061689,6.02,118.95974032394406,apple
78.13155338992111,50.7317080798274,43.81525493876456,23.20610448700261,86.19280662616436,5.31,194.55425043962168,rice
136.51245947647857,58.5751820609751,21.172878976560604,22.256896448694082,67.11353464192334,6.89,90.8552972214328,cotton
88.3088540107011,36.55508065411757,28.68257610697426,18.094099089263,70.77304475572909,6.17,66.71374254511377,maize
105.17462392816746,33.216684539795075,37.306956812571485,25.29557238889811,73.36026986428037,6.05,121.02761779018614,coffee
142.25198244483212,51.851600135703876,18.87147880599197,26.018762712367394,76.84390574460224,6.9,97.44815754301993,cotton
96.52962210225886,50.34027196582814,45.03032589374399,26.3863614317342,87.9992786155553,6.4,243.66341355488808,rice
75.64131476509594,40.855084273158354,30.48884808074505,29.518353632561464,70.4075121481431,6.34,80.78875517616609,maize
63.36852044708393,59.61439740940283,48.32814609389838,25.568636616170803,84.64520985538111,6.16,246.58366688075836,jute
25.034059683526984,142.52972804886505,198.91252744205966,24.339142510824665,93.22120700412991,5.52,121.7389401069818,apple
99.72880377988233,52.65484535616494,23.220421505310917,24.076110025565548,67.8508161116714,6.91,71.65609025039475,wheat
93.84138986175257,57.77050985780087,33.24726691233382,17.106621890056665,65.57416458908708,6.95,101.31791156906968,wheat
27.547802916713685,16.145079681305315,34.45082691966786,26.83007693795938,92.43256227824206,5.51,188.35252910817684,coconut
123.94894501411336,57.15317056144967,25.348927035100825,19.304274103209902,57.92366469477798,6.65,104.17157590111094,wheat
88.87143847348534,56.350807566908145,34.69339479049016,24.37388066497119,51.07934339492529,6.25,59.22101414181933,wheat
21.791462824163393,130.05669540640716,190.8408959215189,28.97356639777845,83.54820052992189,5.88,74.80071889968355,grapes
108.46252796207933,54.91807475265543,25.41844477371696,27.62508604266544,72.43778424160718,6.52,120.96826128568927,sugarcane
117.58249361709527,67.28645419036415,27.67224321579146,29.621745871816447,80.29516795877215,6.68,81.684716566019,cotton
74.66887634375196,37.64512562141286,47.56413194186088,24.092347320937577,94.64835421562294,7.17,189.0238549583995,jute
16.04370115593522,120.30701569226272,190.44319071089043,20.125246062706545,76.10355056557876,5.74,64.42443028364599,grapes
27.179133769527077,16.132623013506542,34.42717154745558,27.29007312157973,96.91742202068521,6.43,131.666423028084,coconut
88.2546960115903,55.287371317979975,33.3126909537605,28.424752191863043,72.15924896221671,5.64,121.22552157937835,sugarcane
20.42355571422407,148.42807504823168,199.27730442857694,20.881940248169556,82.29266405836634,5.83,73.06977864116496,grapes
18.44903679752931,135.0327090953676,205.6828197296924,21.585368846815292,92.69753286992147,6.19,112.64019449833145,apple
23.864800274522025,8.896992970082547,35.338639839939816,29.973768440309858,96.55310910201305,6.06,163.93189501797843,coconut
124.16160379377176,69.60687836164892,30.827679140497523,24.486048846133063,73.45987448217394,7.98,102.87653038759618,cotton
107.4624734870737,48.0452310323474,24.138270347797633,26.084555814084826,76.99243042083363,6.11,61.73363521130332,cotton
21.032257142923932,8.666220873674614,33.16050822341793,26.72986243903513,95.3778030443774,6.45,163.99258225977928,coconut
29.68128070046216,132.87368378786113,207.20975961859963,23.610777896583137,93.07536670009256,5.65,125.07847332734704,apple
33.545297404139724,122.71756072638306,192.26854853491682,20.497612366336607,76.04507562642723,5.71,79.40153237820002,grapes
91.76158840159997,91.30730025781777,46.73099787421242,27.847665039497947,87.71957539968885,6.05,125.46572283213683,banana
108.66732623323458,16.05419579706878,25.751324590879612,27.737451576374063,63.452366603027784,6.51,124.31245304226687,coffee
27.53287366623517,29.55186686609487,41.98291663283884,31.705007190896822,54.69746322379325,6.25,78.40292781580338,mango
102.4096585513221,77.65010957503227,48.9382534503,25.274771371497,79.58166339822722,6.62,92.85106543242662,banana
110.46102563237972,33.37043060886242,43.0822732095901,23.252233707325928,59.16594250241141,6.62,115.93948847714022,coffee
103.17285109930017,15.844009371625969,34.92590251001279,26.35569065719335,54.21101377829788,6.76,198.49291084414915,coffee
116.90422046831307,43.80472067651257,24.65962165955873,23.626608151054853,78.35914191230546,6.42,62.928265264226695,cotton
112.26127790803699,53.13579995774106,33.21312200789908,33.83349701022104,79.91434020156551,6.13,132.7566296536707,sugarcane
108.89244673294832,75.71370991090137,51.63234207169218,25.50052117032145,80.84486133432173,6.61,113.18660105584904,banana
98.20460829166805,48.06441498341863,32.48914194884685,18.922344903313963,67.51560670176045,6.69,95.35432386333491,maize
18.96801458491433,131.8115082213487,202.37420017260496,20.092171048503708,90.73977369386985,5.88,120.51192080531618,apple
80.80679061554603,54.77179807435646,38.09053115991179,32.97802372208608,88.4291547243306,7.46,80.7469088904314,sugarcane
113.85574398769846,22.320565314930306,41.142140406390254,26.186289994402,52.91869756921989,6.13,153.68591465026185,coffee
21.780570994878197,134.28528482610585,201.710697339571,23.295649563115802,90.25287783039505,5.99,108.879778754319,apple
111.66664113246634,58.75990509863362,30.70033054119349,24.18713888906539,61.498582521532704,6.26,90.29984836355128,cotton
21.669083988541512,15.74849846534099,35.39821634365597,27.690717150407274,90.69861898046776,6.43,161.89217762511635,coconut
16.09762648152003,8.894783829824174,34.519737139229605,27.43470356619624,96.32332200255368,6.42,157.18568143700833,coconut
73.06955562274534,43.740359970193055,46.92692994993552,25.467916002117324,70.66520915194211,7.1,212.5649912941453,jute
30.985319319199363,124.00165851279779,192.2108272883347,33.831389803584976,82.51148367822583,6.09,75.38373579991855,grapes
24.476168699202773,23.29041658780362,46.05415075153458,29.300004525484,45.14302328854912,6.8,52.147731018329885,mango
16.813241770186767,28.34489657266479,32.08494236426485,33.4009039658617,60.19058939709847,5.81,52.40479874441435,mango
76.2258103778895,39.229047346060504,54.549131263676855,30.679854679999274,82.45832570735593,6.9,172.72610535596624,jute
115.33075669349955,16.989924523612764,37.083478763451836,22.967685297907938,51.96744187988497,6.53,140.2785534046495,coffee
95.06326303800002,57.95072452893277,20.944756154172346,17.99919111506985,68.57982996829008,6.07,113.2026496634391,wheat
32.12598653432234,134.71829064935218,194.33373287410785,22.545851596218093,75.00157744578057,6.22,62.22194417691981,grapes
31.8177795342297,121.50432069215431,197.9321759866869,25.55005310862547,77.84800374249551,6.41,75.01856787033445,grapes
109.8473752007823,54.760652577697286,20.132181195473887,30.48021497229135,84.05476598579173,7.09,124.03823050439868,sugarcane
78.31601180508287,44.86198477097144,52.34120364757895,25.19595772117225,94.1683556883777,7.44,174.76316430714388,jute
28.654876792540822,148.22151238917326,203.26916646032186,33.06909361426092,83.27480959757006,5.86,72.00247879878992,grapes
83.58559444238256,52.28886684685696,21.22434990126787,21.771206397350092,65.14448123631726,6.55,65.2524787978493,wheat
98.42507902052799,39.923142611335706,48.78574525904581,29.937831527591413,72.79307014365122,6.97,88.47698897835518,maize
142.47232031128678,41.34990463706273,30.480571403707984,25.413186459500523,71.96320924798806,7.86,76.59857523679227,cotton
18.60580261231281,141.724079364979,206.24479077217495,30.186932470022928,81.0692228022654,6.06,77.21860965157393,grapes
123.00698466747176,61.68442909625451,16.353367238000033,22.078350972297685,63.58845543356615,6.12,82.08104490700595,wheat
79.71930841832356,46.797562764113074,44.80624978819657,30.621065016827707,90.7985385422013,6.61,183.3299859870525,jute
116.69662122135324,15.255308530357947,42.431037129164956,25.57391620249114,58.574162992501954,6.14,143.94653743584422,coffee
97.1797787455646,56.344448073903905,26.515100262567515,31.472222833978556,70.89536777376973,5.61,112.00612937336811,sugarcane
77.39309354414985,42.3920609971732,51.38204635348399,26.395327031751833,88.89392941708854,5.54,227.21845334952695,rice
24.026734503081947,22.68388369851955,35.80834749696663,36.792618656086425,47.21582436873952,7.34,68.8142028082616,mango
67.27299868828402,40.50213529560301,41.08484485919075,24.198051453057904,83.63890037284231,5.58,228.94823157779035,rice
104.06148174033363,69.7774538646329,20.655425634820187,31.88420993963481,84.43199831416118,7.59,92.97114810409988,cotton
108.86047119373694,72.64379708501673,57.694770191713104,30.126105394257266,84.16419788553979,6.73,114.24659086457743,banana
101.49655386950741,60.18899867183298,20.50762348510837,18.063134987782128,69.72462899801982,6.67,105.88662383628468,wheat
92.63823157660826,44.45789017913149,36.767939342935165,26.080029723010142,94.534583356032,6.94,191.61609464061578,jute
92.61205100866808,62.65125786238835,24.2107899454828,23.419985528900614,68.21226692904033,7.16,95.93132863767501,wheat
60.17453078601236,39.17382721867997,42.826151265857966,25.996624962938476,79.15118762821693,6.64,107.53863538656691,maize
101.34028761083758,33.96850311082986,41.8492821367115,27.77898806106239,51.949846660235224,6.11,149.27813458649558,coffee
70.84385015056263,49.94170706756758,46.652390840292284,29.36080474708075,57.64764511009394,5.73,107.23681293915399,maize
89.4012367307708,50.661537060572186,30.675835689707945,20.542265141320165,50.13074033857282,7.14,52.47179484581673,wheat
110.97939774489149,59.506032771944604,18.04049706257296,15.613496271106682,69.519039651711,6.69,54.0714656853833,wheat
91.76013554379813,86.79679304607848,49.51378609748128,26.16994020408515,81.10760607898312,5.85,122.08805861515009,banana
145.4714751842938,45.70386298956117,31.961252627514973,27.44630871107136,61.94641299021924,7.91,72.34805834959462,cotton
116.47606305887714,23.680977369563614,41.3885570734073,29.24465710058506,52.99399916080493,6.53,128.4511959742444,coffee
97.80074734901422,99.9851556912555,57.52843936269022,31.254213379169812,87.3483953886975,5.65,103.64689524388798,banana
148.46609061420895,51.335176411815596,19.054624981689287,25.393052673095674,72.64829135798897,6.32,92.9051109028246,cotton
62.185376800038895,59.32695407430832,30.6531332812418,21.65038463563537,62.59856280637568,5.85,60.07369110431557,maize
123.83253809141003,69.89003012881741,22.366190610136968,19.486106309545427,68.05177345506843,7.33,91.51310339307489,wheat
28.630290708846758,130.48342922350884,194.25246379238627,25.615042305451095,77.72084157577977,5.59,76.60277804553307,grapes
106.76550657262959,46.45605616051712,15.242415492877866,17.412014575995414,74.39684387275135,7.2,117.17036510247233,wheat
87.74472229895181,54.27807039629717,41.366267171648865,19.819140897601194,76.89707708792642,6.31,74.12362131850018,maize
119.39486264454408,96.33497810727442,58.42659338595138,29.614711759356105,80.17180392981805,6.84,107.49101568907155,banana
18.12522679622711,136.06577648086798,194.60843943628674,31.156052224286682,80.28058421892125,5.91,65.37594192333955,grapes
114.31635983430488,42.089234444872176,18.497628743519186,23.557372589057863,55.679488925587876,7.26,69.54932619180873,wheat
66.72080208770714,43.869932241409714,42.99966036587137,23.516526593194463,84.58268120460511,7.33,165.17429129530524,jute
20.758124301514165,12.718429748376138,36.68850751801164,27.074239849049114,94.27727653399268,5.52,141.10186040866296,coconut
61.007736558369174,55.97493319295027,25.28544958635184,26.44439735554861,79.25642774315142,6.16,71.74867024979764,maize
16.62844717054214,15.917328929996529,29.707545509961964,25.183539914023143,91.48459682196038,6.27,158.3588251335802,coconut
94.88981180744285,91.61993363523587,53.322101374109224,27.96013527926745,83.48627346336873,6.05,146.1687801259268,banana
109.3226498077321,23.321413408173726,44.55707387003564,23.60451727670456,55.38398207136521,6.29,117.27573182810873,coffee
17.004637563525723,33.643234384272645,34.36340381127603,27.807792138743437,54.682279341883245,6.7,70.81916030927977,mango
27.26914853262514,130.29899199739498,204.80699264000424,24.97526376239624,94.68908482616281,5.5,126.56316293086917,apple
112.07198799781224,55.44236465471477,32.17730973185596,25.283374503833848,86.57060519163016,7.08,98.1324600872343,sugarcane
114.02109514368024,50.84309257078553,27.066059411915862,25.356121502728413,79.95952605174787,6.61,119.11886096682665,sugarcane
90.91085678660316,40.923333122666214,41.934828247221816,24.789378658091955,78.22861793029219,6.08,63.30825944172202,maize
19.170550805983755,142.95190294096693,208.95834157868995,30.75255810100854,83.81466764879556,6.14,67.75319801117598,grapes
90.5838844752412,85.58505564294943,51.75804808600614,25.081514296521675,83.35218214711111,6.49,125.51486426514421,banana
104.02534736289145,43.147905352545244,19.84090031725055,24.866625932671464,53.56238857253783,6.75,93.27090140226834,wheat
62.69402405875087,52.4651138052882,41.917661139059135,24.967324142139816,75.91484067625025,6.74,257.8791175341918,rice
85.09998906687943,72.79091124222687,53.839010081350004,28.724825807211477,78.99566462145036,6.85,145.6419845676932,banana
66.81850046326568,44.612895342656664,41.939179007551715,26.886263855969997,89.54449564821816,6.73,229.40144502659626,jute
120.7412556873256,42.40344539154025,32.89633312121055,20.475923761537363,70.43244424906234,6.68,95.05043866375675,wheat
132.19782897238068,51.42855535070425,18.927611940805882,27.994611396587167,82.56008190276687,6.77,70.81663888154135,cotton
15.731396247259164,124.66034617915817,206.20155666929145,21.627344943383115,93.34118508488672,6.22,117.4355602819634,apple
75.84968075610635,57.74715427112274,48.92041236107585,21.23116725071884,91.31666249981235,5.45,197.90540918580984,rice
87.8961493492217,87.26560650898372,58.87896962485446,26.028275982144454,89.5628129680155,6.92,143.07431922349576,banana
117.2866891365616,46.074416804957124,34.161469602387605,18.679407513020845,58.173290408451976,6.22,71.39229508431504,wheat
121.63857421709095,57.87039472484589,19.37046188788323,31.395685890251656,78.87834043612989,7.17,101.42193354694953,cotton
31.337209610820448,129.01580271715488,192.99346929167203,23.394962596056118,79.68579804375139,5.92,65.77774598748454,grapes
118.3894833920408,15.14715659250829,35.36411464365042,22.300229260254426,64.2307553022862,6.92,196.84191305004077,coffee
27.173750557656014,148.50852150511457,209.97500068782634,25.577901729996416,77.98803064083275,6.36,79.97222854074909,grapes
79.86781691271787,42.106852323187915,28.345709074992328,25.55469236270084,56.3583008705726,6.62,75.87933976305584,maize
91.40398859744663,46.3613451972468,27.219619777019837,19.110284698067048,70.99653257166801,7.35,74.73949655119027,wheat
100.00153594226911,61.36411137641815,24.062134991765497,24.5448133161826,60.322436744738134,7.08,102.55753677129908,cotton
125.78990283325204,20.35336874388595,33.21197394476533,29.18877528455176,72.40641791178948,6.69,185.898054712222,coffee
16.82132364164362,24.478395218223838,29.84250731964255,29.083836790088252,61.532599057171666,7.32,64.22539662870079,mango
18.3681589802006,138.19639670125366,197.7560838876364,22.55743384604417,90.46630060090416,6.42,110.31881840750702,apple
100.81394361982338,31.45520486064664,35.36647846079647,25.69445185249615,57.860852645285135,6.58,172.98891177035978,coffee
60.02613563045198,56.76672585313794,44.814870330228366,25.527947221088134,73.75664409847106,5.73,82.91617972937877,maize
19.280142263477487,24.510530432523865,32.95438023771758,29.66703430637214,69.17462545070094,5.82,87.23955024744372,mango
86.05125002425966,52.56843370562426,30.02356095616836,15.710076645332554,52.004500352047586,6.53,115.92079981332475,wheat
107.62412456236699,32.13900259738776,38.684181503769736,29.059529530780654,55.08777770829716,6.87,105.97622741783844,coffee
119.93684935695096,92.57207361158402,57.9585497444117,29.558383984667426,87.84427692070143,5.67,110.86427013355893,banana
81.00646220987633,47.04842210854396,27.759193429000117,26.71102478413402,87.46508713383345,6.91,85.96403342917634,sugarcane
30.844340663107033,142.74387619490534,208.2122501474521,20.222452436475617,83.09103216823046,6.44,75.786008982163,grapes
69.971689165955,47.31148769106889,50.11102277086097,21.83038532393298,76.53959819657587,5.58,192.89770298032036,rice
118.28428384000205,90.90386541893024,53.94045241424702,28.222703229725283,80.46614798993105,6.03,128.18236234257543,banana
19.450594337548495,13.627700708015317,30.49352310906702,29.084916904045347,90.88401080982152,6.33,172.19108603553212,coconut
25.42541613783738,143.0349397000049,204.59425098648092,20.864612488136306,93.4137846236676,5.93,117.7458639206612,apple
26.165530488078318,141.53406797391418,207.46702148105544,21.410211773948355,92.73868722162138,5.58,127.45755652092275,apple
104.17624573400094,46.33377827674112,30.791961738970404,22.512938489812157,72.31338451785723,6.88,76.72005894943743,cotton
148.8280511661452,59.368077311752344,33.88724597216377,25.033855436291333,79.54727282492225,7.53,94.58278259332707,cotton
26.80485125077238,11.342633747792092,36.812495283226056,28.074550429009705,96.57890811049944,6.05,145.29067714920762,coconut
95.19443983956367,57.71914080864136,23.4767575455312,28.244382286350664,76.68430674520229,5.55,103.87335109814364,sugarcane
65.71367859257327,52.301841175609226,30.156302845903816,22.70231247825631,77.39186944046946,5.81,85.39025319793896,maize
30.56791228706423,122.79984360809479,193.4531480219518,20.184359917335062,80.93652579446811,6.39,73.41326632004198,grapes
105.98869742780089,50.11009529293859,31.57766731765219,19.308875236618057,56.21785681469075,6.93,99.47440518198121,wheat
111.29583234577836,85.92251807164428,53.847515916596336,26.40431459787257,79.30995499841474,5.74,104.95772100027668,banana
15.371414375301978,32.772853387259104,30.672519181095208,36.29280651685809,62.93586127195634,7.03,52.08768974758962,mango
28.808028468594415,14.844326895815987,32.67892528132025,25.464297364717606,96.3259849486198,5.58,134.80206894266018,coconut
109.04226808604247,34.83372280785471,40.40875605584674,23.684227907524903,62.53603684244777,6.23,140.95609272625092,coffee
25.014698122883967,24.118923715373228,33.61070115542971,33.93741298698328,63.989045847847706,7.21,98.37139628262057,mango
27.41118390837997,130.49673977175766,204.1992502026285,23.80837452697092,92.72851508016474,6.13,128.05750943183,apple
116.17652062427457,59.95167967019893,27.461833284536606,25.427309254279074,63.364406677602695,6.19,101.57591665561118,cotton
22.5594866973809,10.03160038364209,28.67554843455687,25.85716102237359,97.87505050094883,5.97,190.71418532914788,coconut
32.04428413445959,26.075479085888762,42.94669627828159,35.970385162506844,67.54354190101606,6.16,97.14707578878313,mango
27.101429703615338,140.6588786970163,195.64652701463885,27.22153018936408,75.44395264969327,6.32,79.79784324479749,grapes
19.94702743635486,29.63291807839776,35.98620558232301,29.97847348360022,56.397898425552846,5.64,87.92124225582174,mango
18.47073839277767,129.3326247530722,201.26284209161295,21.502955613904593,93.28310974736564,6.42,112.01786122315818,apple
74.53615727997708,58.45452931311806,40.51133552618357,25.989552698555592,87.5202104500435,7.15,242.94034838491538,jute
